date,open,high,low,close
2021-03-12 12:00:00,56499.99000000,56844.61000000,56179.47000000,56386.89000000
2021-03-12 13:00:00,56385.97000000,56391.25000000,54962.84000000,55689.99000000
2021-03-12 14:00:00,55689.99000000,56252.77000000,55368.42000000,56211.83000000
2021-03-12 15:00:00,56221.53000000,57095.41000000,56025.20000000,56956.95000000
2021-03-12 16:00:00,56956.96000000,57625.91000000,56956.95000000,57367.21000000
2021-03-12 17:00:00,57367.21000000,57768.00000000,57062.31000000,57175.99000000
2021-03-12 18:00:00,57175.26000000,57667.79000000,57070.00000000,57349.23000000
2021-03-12 19:00:00,57349.24000000,57547.07000000,56712.51000000,56942.41000000
2021-03-12 20:00:00,56942.41000000,57200.00000000,56400.00000000,56696.80000000
2021-03-12 21:00:00,56696.81000000,57170.00000000,56262.14000000,56936.78000000
2021-03-12 22:00:00,56936.78000000,57465.38000000,56859.06000000,57157.29000000
2021-03-12 23:00:00,57157.29000000,57500.00000000,57153.68000000,57221.72000000
2021-03-13 00:00:00,57221.72000000,57307.20000000,56312.91000000,56689.35000000
2021-03-13 01:00:00,56689.36000000,56707.00000000,56081.59000000,56386.39000000
2021-03-13 02:00:00,56386.39000000,56639.54000000,56078.23000000,56473.41000000
2021-03-13 03:00:00,56473.41000000,56790.00000000,56308.98000000,56694.32000000
2021-03-13 04:00:00,56694.32000000,56899.00000000,56257.47000000,56896.32000000
2021-03-13 05:00:00,56882.74000000,57090.46000000,56610.00000000,56744.89000000
2021-03-13 06:00:00,56744.89000000,57060.86000000,56491.92000000,56931.58000000
2021-03-13 07:00:00,56931.57000000,57389.58000000,56753.90000000,57343.70000000
2021-03-13 08:00:00,57343.70000000,57649.03000000,57126.20000000,57434.31000000
2021-03-13 09:00:00,57434.30000000,57614.52000000,57253.31000000,57610.77000000
2021-03-13 10:00:00,57610.77000000,59850.00000000,57446.81000000,59448.19000000
2021-03-13 11:00:00,59448.20000000,60200.00000000,59420.99000000,59849.74000000
2021-03-13 12:00:00,59853.58000000,60500.00000000,59232.53000000,59911.99000000
2021-03-13 13:00:00,59911.99000000,60159.45000000,59500.00000000,59915.25000000
2021-03-13 14:00:00,59915.30000000,60087.09000000,59700.67000000,59756.45000000
2021-03-13 15:00:00,59761.93000000,59953.63000000,59523.00000000,59692.99000000
2021-03-13 16:00:00,59693.00000000,59924.18000000,59458.67000000,59820.43000000
2021-03-13 17:00:00,59820.39000000,60520.00000000,59751.70000000,60333.33000000
2021-03-13 18:00:00,60333.33000000,60451.39000000,59977.60000000,60281.95000000
2021-03-13 19:00:00,60281.95000000,60864.97000000,60144.20000000,60773.56000000
2021-03-13 20:00:00,60773.56000000,61844.00000000,60651.74000000,61648.26000000
2021-03-13 21:00:00,61648.26000000,61737.02000000,60605.50000000,61151.07000000
2021-03-13 22:00:00,61156.40000000,61311.19000000,60767.62000000,61096.04000000
2021-03-13 23:00:00,61091.75000000,61480.00000000,61089.98000000,61188.39000000
2021-03-14 00:00:00,61188.38000000,61724.79000000,60900.00000000,61260.48000000
2021-03-14 01:00:00,61260.47000000,61260.48000000,60724.26000000,61081.00000000
2021-03-14 02:00:00,61081.00000000,61218.20000000,60788.01000000,61061.27000000
2021-03-14 03:00:00,61061.28000000,61472.08000000,60900.00000000,61356.31000000
2021-03-14 04:00:00,61356.30000000,61595.09000000,61088.67000000,61225.53000000
2021-03-14 05:00:00,61225.54000000,61285.41000000,60903.96000000,61016.29000000
2021-03-14 06:00:00,61016.29000000,61016.30000000,60523.14000000,60975.39000000
2021-03-14 07:00:00,60975.39000000,60975.39000000,60455.28000000,60494.80000000
2021-03-14 08:00:00,60494.80000000,60871.03000000,60250.01000000,60787.75000000
2021-03-14 09:00:00,60787.75000000,61110.53000000,60618.00000000,60934.11000000
2021-03-14 10:00:00,60933.62000000,60970.00000000,60135.37000000,60293.09000000
2021-03-14 11:00:00,60293.08000000,60405.03000000,59354.62000000,60308.31000000
2021-03-14 12:00:00,60308.30000000,60550.00000000,60140.96000000,60427.82000000
2021-03-14 13:00:00,60427.81000000,60481.70000000,59734.03000000,59940.00000000
2021-03-14 14:00:00,59940.00000000,60477.83000000,59868.12000000,60001.91000000
2021-03-14 15:00:00,60001.90000000,60150.00000000,59470.00000000,59681.26000000
2021-03-14 16:00:00,59681.21000000,60066.59000000,59300.00000000,59567.74000000
2021-03-14 17:00:00,59567.74000000,60023.07000000,59523.66000000,59701.10000000
2021-03-14 18:00:00,59701.10000000,60369.99000000,59700.00000000,60138.31000000
2021-03-14 19:00:00,60138.31000000,60200.00000000,59789.74000000,59931.70000000
2021-03-14 20:00:00,59928.71000000,60325.98000000,59702.78000000,60264.48000000
2021-03-14 21:00:00,60264.48000000,60485.08000000,59852.18000000,60081.54000000
2021-03-14 22:00:00,60081.55000000,60324.43000000,59733.38000000,60201.19000000
2021-03-14 23:00:00,60201.19000000,60750.00000000,58966.78000000,58968.31000000
2021-03-15 00:00:00,58976.08000000,59917.78000000,58705.47000000,59404.48000000
2021-03-15 01:00:00,59404.48000000,60251.42000000,59227.52000000,60066.56000000
2021-03-15 02:00:00,60066.56000000,60331.02000000,60037.61000000,60069.63000000
2021-03-15 03:00:00,60069.63000000,60491.47000000,60069.62000000,60379.99000000
2021-03-15 04:00:00,60379.99000000,60633.43000000,59658.87000000,59773.71000000
2021-03-15 05:00:00,59773.70000000,59916.24000000,59005.00000000,59013.35000000
2021-03-15 06:00:00,59019.39000000,59365.42000000,58421.00000000,58781.49000000
2021-03-15 07:00:00,58783.38000000,58792.57000000,57253.00000000,57789.76000000
2021-03-15 08:00:00,57789.75000000,58350.00000000,57500.00000000,57757.70000000
2021-03-15 09:00:00,57757.71000000,58100.00000000,54600.00000000,55867.91000000
2021-03-15 10:00:00,55871.29000000,56438.00000000,55555.55000000,56355.14000000
2021-03-15 11:00:00,56355.13000000,56576.37000000,55888.01000000,56150.79000000
2021-03-15 12:00:00,56150.80000000,56481.38000000,55050.00000000,56439.53000000
2021-03-15 13:00:00,56439.54000000,57046.87000000,56250.48000000,56855.58000000
2021-03-15 14:00:00,56855.58000000,57312.47000000,56123.12000000,56134.09000000
2021-03-15 15:00:00,56134.09000000,56816.69000000,55854.20000000,56224.13000000
2021-03-15 16:00:00,56224.14000000,56700.00000000,55669.28000000,56247.87000000
2021-03-15 17:00:00,56261.02000000,56331.11000000,55478.01000000,56035.79000000
2021-03-15 18:00:00,56034.82000000,56377.66000000,55800.00000000,56113.90000000
2021-03-15 19:00:00,56113.90000000,56647.24000000,56096.80000000,56570.36000000
2021-03-15 20:00:00,56570.37000000,56930.17000000,56221.00000000,56379.97000000
2021-03-15 21:00:00,56379.97000000,56940.00000000,56338.56000000,56707.71000000
2021-03-15 22:00:00,56712.71000000,56900.00000000,55979.22000000,56136.73000000
2021-03-15 23:00:00,56144.74000000,56672.00000000,55537.00000000,55605.20000000
2021-03-16 00:00:00,55605.20000000,56140.55000000,53960.11000000,54088.76000000
2021-03-16 01:00:00,54097.20000000,54568.42000000,53271.34000000,54471.57000000
2021-03-16 02:00:00,54471.57000000,54649.95000000,54122.38000000,54567.64000000
2021-03-16 03:00:00,54567.64000000,54624.99000000,53850.00000000,54272.86000000
2021-03-16 04:00:00,54272.66000000,54850.00000000,54188.82000000,54418.19000000
2021-03-16 05:00:00,54418.19000000,54459.08000000,53607.93000000,54096.52000000
2021-03-16 06:00:00,54088.44000000,55334.77000000,53650.00000000,55060.06000000
2021-03-16 07:00:00,55060.05000000,55491.00000000,54787.70000000,55239.81000000
2021-03-16 08:00:00,55239.81000000,56100.00000000,55110.73000000,55894.27000000
2021-03-16 09:00:00,55892.13000000,56400.00000000,55709.32000000,55870.43000000
2021-03-16 10:00:00,55870.43000000,56150.05000000,55432.44000000,55805.00000000
2021-03-16 11:00:00,55805.00000000,55900.00000000,55079.63000000,55471.21000000
2021-03-16 12:00:00,55464.11000000,55631.57000000,54596.89000000,55091.95000000
2021-03-16 13:00:00,55091.94000000,55906.86000000,55006.35000000,55324.30000000
2021-03-16 14:00:00,55324.30000000,55722.55000000,55199.48000000,55645.93000000
2021-03-16 15:00:00,55645.93000000,55913.57000000,55420.00000000,55844.92000000
2021-03-16 16:00:00,55844.92000000,56087.02000000,55436.66000000,55657.89000000
2021-03-16 17:00:00,55657.90000000,55850.99000000,54950.16000000,55250.21000000
2021-03-16 18:00:00,55250.20000000,55667.95000000,55091.32000000,55349.99000000
2021-03-16 19:00:00,55349.99000000,55820.00000000,55151.70000000,55731.36000000
2021-03-16 20:00:00,55731.36000000,56431.41000000,55673.23000000,56373.10000000
2021-03-16 21:00:00,56369.86000000,56619.02000000,56083.08000000,56450.11000000
2021-03-16 22:00:00,56450.10000000,56820.00000000,56225.79000000,56243.43000000
2021-03-16 23:00:00,56243.44000000,56938.29000000,56070.23000000,56900.75000000
2021-03-17 00:00:00,56900.74000000,57189.43000000,56258.77000000,56518.57000000
2021-03-17 01:00:00,56518.57000000,56535.06000000,56060.00000000,56283.40000000
2021-03-17 02:00:00,56283.41000000,56283.41000000,55629.34000000,55777.69000000
2021-03-17 03:00:00,55777.68000000,56152.41000000,55401.02000000,55506.23000000
2021-03-17 04:00:00,55506.23000000,55861.88000000,55401.01000000,55569.07000000
2021-03-17 05:00:00,55569.06000000,55970.28000000,55185.42000000,55951.37000000
2021-03-17 06:00:00,55951.37000000,56326.53000000,55834.29000000,56306.84000000
2021-03-17 07:00:00,56306.84000000,56322.46000000,55682.03000000,55821.01000000
2021-03-17 08:00:00,55819.23000000,56052.63000000,55622.94000000,55775.16000000
2021-03-17 09:00:00,55784.11000000,55871.05000000,54326.27000000,54762.77000000
2021-03-17 10:00:00,54763.59000000,55234.88000000,54600.00000000,55088.89000000
2021-03-17 11:00:00,55088.90000000,55200.00000000,54569.99000000,54840.00000000
2021-03-17 12:00:00,54840.01000000,55413.63000000,54123.69000000,55151.01000000
2021-03-17 13:00:00,55151.01000000,55406.79000000,54711.60000000,55105.41000000
2021-03-17 14:00:00,55108.44000000,55152.48000000,54524.65000000,54548.97000000
2021-03-17 15:00:00,54547.57000000,55244.03000000,54298.18000000,54930.00000000
2021-03-17 16:00:00,54930.00000000,55600.27000000,54740.00000000,55275.08000000
2021-03-17 17:00:00,55275.08000000,55659.93000000,55162.60000000,55542.50000000
2021-03-17 18:00:00,55542.50000000,57576.28000000,55542.50000000,57575.51000000
2021-03-17 19:00:00,57575.51000000,58201.58000000,57329.44000000,57867.42000000
2021-03-17 20:00:00,57867.42000000,58333.00000000,57709.04000000,57715.19000000
2021-03-17 21:00:00,57710.93000000,58732.08000000,57601.92000000,58427.49000000
2021-03-17 22:00:00,58427.49000000,58940.00000000,58234.33000000,58284.41000000
2021-03-17 23:00:00,58299.98000000,58974.73000000,58236.00000000,58912.97000000
2021-03-18 00:00:00,58912.97000000,59561.54000000,58709.03000000,58927.54000000
2021-03-18 01:00:00,58927.53000000,59326.93000000,58758.01000000,59043.14000000
2021-03-18 02:00:00,59043.13000000,59300.00000000,58908.00000000,58996.77000000
2021-03-18 03:00:00,58999.17000000,59058.33000000,58606.10000000,58712.33000000
2021-03-18 04:00:00,58712.34000000,59200.00000000,58623.85000000,58800.01000000
2021-03-18 05:00:00,58800.01000000,59183.96000000,58651.00000000,58957.44000000
2021-03-18 06:00:00,58957.43000000,59070.00000000,58650.01000000,58910.00000000
2021-03-18 07:00:00,58909.99000000,58926.26000000,58119.00000000,58355.15000000
2021-03-18 08:00:00,58355.14000000,58525.83000000,57899.00000000,58007.11000000
2021-03-18 09:00:00,58007.11000000,58475.01000000,57936.22000000,58399.98000000
2021-03-18 10:00:00,58399.98000000,58660.00000000,58221.05000000,58520.25000000
2021-03-18 11:00:00,58520.24000000,58550.00000000,57870.38000000,58170.37000000
2021-03-18 12:00:00,58168.69000000,58187.11000000,57586.31000000,58051.31000000
2021-03-18 13:00:00,58051.31000000,58188.85000000,57777.00000000,57846.31000000
2021-03-18 14:00:00,57846.31000000,58037.35000000,57500.00000000,57863.14000000
2021-03-18 15:00:00,57863.13000000,59637.39000000,57700.00000000,59533.68000000
2021-03-18 16:00:00,59533.67000000,60129.97000000,59037.15000000,59080.61000000
2021-03-18 17:00:00,59074.61000000,59480.00000000,59073.40000000,59250.81000000
2021-03-18 18:00:00,59250.81000000,59310.13000000,58000.10000000,58221.01000000
2021-03-18 19:00:00,58221.02000000,58416.56000000,57200.00000000,57293.79000000
2021-03-18 20:00:00,57294.12000000,57898.66000000,57023.00000000,57508.90000000
2021-03-18 21:00:00,57506.15000000,57995.00000000,57434.79000000,57900.05000000
2021-03-18 22:00:00,57900.06000000,58146.60000000,57623.23000000,57627.64000000
2021-03-18 23:00:00,57635.11000000,58036.43000000,57354.24000000,57648.16000000
2021-03-19 00:00:00,57641.00000000,57689.65000000,56270.74000000,56880.00000000
2021-03-19 01:00:00,56880.00000000,57413.67000000,56663.23000000,57393.18000000
2021-03-19 02:00:00,57393.19000000,57763.00000000,57200.00000000,57358.32000000
2021-03-19 03:00:00,57358.31000000,57898.48000000,57298.81000000,57779.84000000
2021-03-19 04:00:00,57779.84000000,58259.02000000,57632.38000000,57866.12000000
2021-03-19 05:00:00,57866.13000000,58391.78000000,57603.92000000,58364.76000000
2021-03-19 06:00:00,58362.01000000,58492.85000000,57978.71000000,58142.29000000
2021-03-19 07:00:00,58142.29000000,58381.50000000,57700.00000000,57834.04000000
2021-03-19 08:00:00,57834.04000000,58568.00000000,57499.63000000,58338.07000000
2021-03-19 09:00:00,58338.09000000,58888.00000000,58178.13000000,58300.00000000
2021-03-19 10:00:00,58295.02000000,58707.27000000,58101.97000000,58583.92000000
2021-03-19 11:00:00,58583.92000000,58834.49000000,58402.66000000,58831.33000000
2021-03-19 12:00:00,58831.34000000,59249.50000000,58718.57000000,58849.99000000
2021-03-19 13:00:00,58849.99000000,58884.00000000,58057.04000000,58280.00000000
2021-03-19 14:00:00,58279.99000000,58786.03000000,57950.59000000,58729.99000000
2021-03-19 15:00:00,58729.98000000,59164.86000000,58500.00000000,58971.50000000
2021-03-19 16:00:00,58977.04000000,59180.00000000,58610.56000000,58859.79000000
2021-03-19 17:00:00,58857.51000000,58976.47000000,58625.00000000,58864.30000000
2021-03-19 18:00:00,58865.57000000,58956.00000000,58345.14000000,58800.00000000
2021-03-19 19:00:00,58800.00000000,58970.60000000,58643.99000000,58826.56000000
2021-03-19 20:00:00,58826.56000000,59468.00000000,58101.92000000,58372.40000000
2021-03-19 21:00:00,58372.41000000,58755.15000000,58299.08000000,58648.78000000
2021-03-19 22:00:00,58648.78000000,58648.78000000,58283.94000000,58501.56000000
2021-03-19 23:00:00,58501.55000000,58550.61000000,58000.00000000,58030.01000000
2021-03-20 00:00:00,58030.01000000,58677.52000000,57820.17000000,58639.33000000
2021-03-20 01:00:00,58639.33000000,58879.18000000,58482.57000000,58724.01000000
2021-03-20 02:00:00,58724.02000000,58913.98000000,58416.16000000,58549.33000000
2021-03-20 03:00:00,58549.33000000,58581.62000000,58179.05000000,58367.74000000
2021-03-20 04:00:00,58367.75000000,58606.63000000,58153.28000000,58209.83000000
2021-03-20 05:00:00,58209.83000000,58362.11000000,58050.00000000,58131.57000000
2021-03-20 06:00:00,58131.57000000,58373.46000000,57980.00000000,58344.30000000
2021-03-20 07:00:00,58344.30000000,58536.84000000,58268.00000000,58402.41000000
2021-03-20 08:00:00,58402.41000000,58798.60000000,58402.40000000,58671.46000000
2021-03-20 09:00:00,58671.45000000,58899.00000000,58577.55000000,58780.02000000
2021-03-20 10:00:00,58780.03000000,58908.26000000,58577.00000000,58687.97000000
2021-03-20 11:00:00,58685.98000000,59299.00000000,58626.27000000,59242.47000000
2021-03-20 12:00:00,59242.91000000,59325.60000000,58756.41000000,59144.54000000
2021-03-20 13:00:00,59144.54000000,59880.00000000,58610.62000000,59033.13000000
2021-03-20 14:00:00,59027.95000000,59368.75000000,58755.30000000,59365.02000000
2021-03-20 15:00:00,59365.02000000,59722.00000000,59030.23000000,59244.52000000
2021-03-20 16:00:00,59244.51000000,59300.00000000,58901.66000000,59031.13000000
2021-03-20 17:00:00,59032.02000000,59297.00000000,59019.00000000,59138.44000000
2021-03-20 18:00:00,59138.43000000,59474.89000000,59104.28000000,59173.03000000
2021-03-20 19:00:00,59173.03000000,59424.73000000,59134.89000000,59272.82000000
2021-03-20 20:00:00,59272.83000000,59381.70000000,58131.55000000,58519.84000000
2021-03-20 21:00:00,58519.77000000,58782.77000000,58371.01000000,58728.76000000
2021-03-20 22:00:00,58728.75000000,58800.00000000,58370.65000000,58503.01000000
2021-03-20 23:00:00,58503.01000000,58525.96000000,57966.85000000,58102.28000000
2021-03-21 00:00:00,58100.02000000,58589.10000000,57811.41000000,58331.43000000
2021-03-21 01:00:00,58331.42000000,58463.99000000,58091.02000000,58180.00000000
2021-03-21 02:00:00,58179.99000000,58180.00000000,57480.00000000,57615.32000000
2021-03-21 03:00:00,57615.33000000,57856.42000000,57363.07000000,57790.00000000
2021-03-21 04:00:00,57790.00000000,57797.45000000,56717.81000000,56909.83000000
2021-03-21 05:00:00,56911.99000000,57242.59000000,56856.66000000,57129.99000000
2021-03-21 06:00:00,57130.00000000,57413.66000000,56668.00000000,57047.98000000
2021-03-21 07:00:00,57047.98000000,57312.64000000,56862.07000000,56972.68000000
2021-03-21 08:00:00,56972.68000000,57325.45000000,56800.00000000,57161.38000000
2021-03-21 09:00:00,57161.38000000,57260.00000000,55450.11000000,55963.32000000
2021-03-21 10:00:00,55960.52000000,56384.33000000,55605.94000000,56134.34000000
2021-03-21 11:00:00,56134.34000000,56330.00000000,55811.00000000,56267.65000000
2021-03-21 12:00:00,56270.13000000,56291.16000000,55870.23000000,56191.64000000
2021-03-21 13:00:00,56191.64000000,57362.68000000,56191.63000000,57026.80000000
2021-03-21 14:00:00,57021.95000000,57320.66000000,57000.05000000,57177.37000000
2021-03-21 15:00:00,57177.37000000,57539.00000000,57013.30000000,57159.04000000
2021-03-21 16:00:00,57159.04000000,57415.00000000,56750.00000000,57222.31000000
2021-03-21 17:00:00,57220.26000000,57303.95000000,56962.26000000,57249.14000000
2021-03-21 18:00:00,57249.13000000,57481.01000000,57186.82000000,57365.08000000
2021-03-21 19:00:00,57365.08000000,57676.00000000,57357.94000000,57513.18000000
2021-03-21 20:00:00,57517.00000000,57997.00000000,57517.00000000,57760.48000000
2021-03-21 21:00:00,57760.47000000,58098.99000000,57474.46000000,58087.79000000
2021-03-21 22:00:00,58085.41000000,58113.00000000,57530.82000000,57588.25000000
2021-03-21 23:00:00,57588.25000000,57789.25000000,57128.89000000,57351.56000000
2021-03-22 00:00:00,57351.56000000,57449.47000000,56420.00000000,56590.76000000
2021-03-22 01:00:00,56585.85000000,56735.00000000,56289.00000000,56623.19000000
2021-03-22 02:00:00,56623.20000000,57034.96000000,56418.55000000,56969.85000000
2021-03-22 03:00:00,56969.84000000,57647.89000000,56969.84000000,57563.63000000
2021-03-22 04:00:00,57564.17000000,57831.41000000,57388.07000000,57615.80000000
2021-03-22 05:00:00,57615.80000000,57780.10000000,57315.22000000,57597.39000000
2021-03-22 06:00:00,57597.39000000,57895.78000000,57569.43000000,57678.12000000
2021-03-22 07:00:00,57678.12000000,57850.00000000,57513.41000000,57576.50000000
2021-03-22 08:00:00,57576.51000000,57703.29000000,57095.00000000,57210.57000000
2021-03-22 09:00:00,57210.58000000,57396.99000000,57024.13000000,57372.00000000
2021-03-22 10:00:00,57372.01000000,58430.73000000,57282.00000000,57908.82000000
2021-03-22 11:00:00,57908.82000000,58160.55000000,57555.55000000,57713.79000000
2021-03-22 12:00:00,57713.79000000,57761.00000000,56857.96000000,57259.48000000
2021-03-22 13:00:00,57267.75000000,57414.00000000,56521.01000000,56969.98000000
2021-03-22 14:00:00,56969.98000000,57279.26000000,56778.52000000,56990.02000000
2021-03-22 15:00:00,56990.02000000,57229.71000000,56866.38000000,57083.00000000
2021-03-22 16:00:00,57082.99000000,57195.00000000,56191.19000000,56753.60000000
2021-03-22 17:00:00,56753.61000000,57190.00000000,56551.04000000,57080.31000000
2021-03-22 18:00:00,57080.31000000,57175.11000000,56366.00000000,56494.11000000
2021-03-22 19:00:00,56492.91000000,56561.60000000,55508.00000000,55524.99000000
2021-03-22 20:00:00,55524.99000000,56000.00000000,54179.99000000,54507.62000000
2021-03-22 21:00:00,54504.94000000,54956.33000000,54200.00000000,54566.77000000
2021-03-22 22:00:00,54566.77000000,54658.87000000,53650.00000000,54614.23000000
2021-03-22 23:00:00,54614.99000000,54871.14000000,54060.00000000,54083.25000000
2021-03-23 00:00:00,54083.25000000,54760.00000000,53777.68000000,54697.73000000
2021-03-23 01:00:00,54681.39000000,55344.26000000,54509.89000000,55120.83000000
2021-03-23 02:00:00,55120.83000000,55145.05000000,54438.00000000,54548.58000000
2021-03-23 03:00:00,54548.58000000,54742.30000000,54379.96000000,54684.83000000
2021-03-23 04:00:00,54683.60000000,54780.02000000,54057.28000000,54438.64000000
2021-03-23 05:00:00,54435.33000000,54471.36000000,53111.66000000,53532.25000000
2021-03-23 06:00:00,53532.26000000,53806.65000000,53000.00000000,53306.84000000
2021-03-23 07:00:00,53306.84000000,54277.78000000,53306.83000000,54161.34000000
2021-03-23 08:00:00,54166.12000000,54482.81000000,53821.79000000,54309.24000000
2021-03-23 09:00:00,54309.24000000,54698.30000000,54215.24000000,54607.86000000
2021-03-23 10:00:00,54602.43000000,54865.37000000,54430.52000000,54671.06000000
2021-03-23 11:00:00,54671.05000000,54804.98000000,54060.79000000,54249.81000000
2021-03-23 12:00:00,54249.80000000,55287.52000000,54234.96000000,55110.00000000
2021-03-23 13:00:00,55110.00000000,55450.00000000,55020.81000000,55263.36000000
2021-03-23 14:00:00,55263.35000000,55367.34000000,54744.86000000,55184.25000000
2021-03-23 15:00:00,55185.06000000,55356.31000000,54919.72000000,55165.19000000
2021-03-23 16:00:00,55165.20000000,55760.00000000,54830.01000000,55548.52000000
2021-03-23 17:00:00,55548.52000000,55767.01000000,55401.00000000,55710.87000000
2021-03-23 18:00:00,55705.78000000,55830.90000000,55362.18000000,55364.69000000
2021-03-23 19:00:00,55364.68000000,55541.81000000,54825.42000000,55008.46000000
2021-03-23 20:00:00,55008.45000000,55080.16000000,54318.70000000,54452.60000000
2021-03-23 21:00:00,54453.30000000,54759.56000000,54190.10000000,54646.59000000
2021-03-23 22:00:00,54646.58000000,54906.78000000,54359.15000000,54387.91000000
2021-03-23 23:00:00,54387.91000000,54816.01000000,54299.95000000,54340.89000000
2021-03-24 00:00:00,54342.80000000,54669.35000000,53596.32000000,53688.07000000
2021-03-24 01:00:00,53691.25000000,54588.00000000,53511.39000000,54466.36000000
2021-03-24 02:00:00,54466.38000000,54647.87000000,54350.00000000,54430.79000000
2021-03-24 03:00:00,54430.79000000,54769.44000000,54051.35000000,54350.54000000
2021-03-24 04:00:00,54350.54000000,54580.00000000,53966.89000000,54122.07000000
2021-03-24 05:00:00,54127.12000000,54294.82000000,53783.23000000,54100.00000000
2021-03-24 06:00:00,54100.00000000,55000.00000000,53700.00000000,54662.79000000
2021-03-24 07:00:00,54661.64000000,55612.92000000,54606.00000000,55464.20000000
2021-03-24 08:00:00,55464.46000000,56400.13000000,55452.14000000,56280.41000000
2021-03-24 09:00:00,56280.40000000,56662.08000000,56280.40000000,56404.73000000
2021-03-24 10:00:00,56405.11000000,56592.85000000,56028.00000000,56465.75000000
2021-03-24 11:00:00,56465.74000000,56600.54000000,56256.51000000,56541.03000000
2021-03-24 12:00:00,56536.08000000,57038.31000000,56536.08000000,56900.01000000
2021-03-24 13:00:00,56900.00000000,57200.00000000,56368.42000000,56759.91000000
2021-03-24 14:00:00,56761.86000000,56929.99000000,56450.00000000,56539.35000000
2021-03-24 15:00:00,56539.34000000,56641.81000000,56000.00000000,56298.12000000
2021-03-24 16:00:00,56298.12000000,56422.02000000,55729.46000000,55762.89000000
2021-03-24 17:00:00,55762.89000000,56400.00000000,55570.82000000,56125.89000000
2021-03-24 18:00:00,56125.90000000,56370.14000000,55300.00000000,55378.91000000
2021-03-24 19:00:00,55380.64000000,55571.12000000,54666.66000000,54736.53000000
2021-03-24 20:00:00,54736.52000000,54743.38000000,53202.00000000,54058.85000000
2021-03-24 21:00:00,54058.85000000,54250.00000000,53540.05000000,53749.99000000
2021-03-24 22:00:00,53749.99000000,53749.99000000,51700.00000000,52534.03000000
2021-03-24 23:00:00,52534.03000000,52987.87000000,52300.00000000,52303.65000000
2021-03-25 00:00:00,52303.66000000,52900.00000000,52000.00000000,52626.91000000
2021-03-25 01:00:00,52626.91000000,52768.46000000,51748.08000000,51830.21000000
2021-03-25 02:00:00,51831.13000000,52555.00000000,51500.00000000,52255.37000000
2021-03-25 03:00:00,52255.38000000,52561.65000000,51818.84000000,52122.86000000
2021-03-25 04:00:00,52131.51000000,52518.73000000,51905.58000000,52250.97000000
2021-03-25 05:00:00,52251.96000000,52850.00000000,52135.14000000,52686.15000000
2021-03-25 06:00:00,52686.15000000,53287.00000000,52653.81000000,52975.46000000
2021-03-25 07:00:00,52975.46000000,53130.00000000,52200.00000000,52270.71000000
2021-03-25 08:00:00,52270.72000000,52794.66000000,52101.00000000,52611.36000000
2021-03-25 09:00:00,52611.36000000,53000.00000000,52365.00000000,52944.42000000
2021-03-25 10:00:00,52944.95000000,53067.67000000,52520.00000000,52958.00000000
2021-03-25 11:00:00,52955.72000000,53160.85000000,52134.27000000,52163.19000000
2021-03-25 12:00:00,52163.20000000,52408.64000000,50438.88000000,51076.92000000
2021-03-25 13:00:00,51076.93000000,51976.95000000,50427.56000000,51653.76000000
2021-03-25 14:00:00,51649.90000000,52066.21000000,51046.40000000,51296.96000000
2021-03-25 15:00:00,51296.96000000,51521.68000000,50620.00000000,50996.15000000
2021-03-25 16:00:00,50996.15000000,51700.00000000,50550.00000000,51306.95000000
2021-03-25 17:00:00,51303.96000000,51811.13000000,51102.45000000,51620.60000000
2021-03-25 18:00:00,51620.61000000,52532.00000000,51500.00000000,52236.72000000
2021-03-25 19:00:00,52225.00000000,52300.00000000,51619.72000000,52195.19000000
2021-03-25 20:00:00,52195.19000000,52700.00000000,51820.00000000,51980.75000000
2021-03-25 21:00:00,51981.60000000,52575.39000000,51937.19000000,52437.10000000
2021-03-25 22:00:00,52437.21000000,52720.24000000,51578.93000000,51741.60000000
2021-03-25 23:00:00,51734.03000000,52048.41000000,51220.72000000,51293.78000000
2021-03-26 00:00:00,51293.78000000,52258.47000000,51214.60000000,52083.14000000
2021-03-26 01:00:00,52083.13000000,52350.00000000,51966.66000000,52255.41000000
2021-03-26 02:00:00,52255.41000000,52364.87000000,51551.00000000,51696.70000000
2021-03-26 03:00:00,51696.70000000,52723.68000000,51696.70000000,52407.19000000
2021-03-26 04:00:00,52407.19000000,52774.71000000,52172.34000000,52693.13000000
2021-03-26 05:00:00,52693.13000000,52899.01000000,52500.86000000,52825.67000000
2021-03-26 06:00:00,52822.29000000,52883.09000000,52462.16000000,52582.45000000
2021-03-26 07:00:00,52582.44000000,53600.90000000,52400.86000000,53569.85000000
2021-03-26 08:00:00,53569.24000000,53826.48000000,53164.34000000,53365.17000000
2021-03-26 09:00:00,53365.17000000,53600.00000000,53205.29000000,53331.62000000
2021-03-26 10:00:00,53331.62000000,53579.98000000,53169.00000000,53378.06000000
2021-03-26 11:00:00,53378.06000000,53450.00000000,52570.00000000,52710.96000000
2021-03-26 12:00:00,52710.95000000,53242.96000000,52508.19000000,53001.57000000
2021-03-26 13:00:00,53001.57000000,53325.35000000,52731.49000000,53316.82000000
2021-03-26 14:00:00,53316.81000000,53500.00000000,53108.36000000,53414.09000000
2021-03-26 15:00:00,53414.10000000,53542.00000000,53210.01000000,53308.27000000
2021-03-26 16:00:00,53315.54000000,54060.24000000,52888.81000000,53776.05000000
