date,Op,Hi,Lo,Ad,Vo,OT
2015-09-29 00:00:00,239016006,239802002,235927994,236686996,22691300,236686996
2015-09-30 00:00:00,236639999,237733994,235628998,236059998,19743500,236059998
2015-10-01 00:00:00,236003998,238445007,235615997,237548996,20488800,237548996
2015-10-02 00:00:00,237264008,238541000,236602997,237292999,19677900,237292999
2015-10-03 00:00:00,237201996,239315002,236944000,238729996,16482700,238729996
2015-10-04 00:00:00,238531006,238968002,237940002,238259003,12999000,238259003
2015-10-05 00:00:00,238147003,240382996,237035004,240382996,23335900,240382996
2015-10-06 00:00:00,240363998,246934998,240136002,246063004,27535100,246063004
2015-10-07 00:00:00,246169998,246681000,242585007,242968994,22999200,242968994
2015-10-08 00:00:00,243074997,244251007,242179001,242304001,18515300,242304001
2015-10-09 00:00:00,242498001,244227997,242121994,243931000,17353100,243931000
2015-10-10 00:00:00,243740005,245319000,243074005,244940994,15912700,244940994
2015-10-11 00:00:00,244742004,247242996,244151993,247050003,16827300,247050003
2015-10-12 00:00:00,246875000,247453995,245179001,245307999,17388300,245307999
2015-10-13 00:00:00,245199997,250235992,243757004,249507996,28198500,249507996
2015-10-14 00:00:00,249492996,254274994,248903000,251988998,27462600,251988998
2015-10-15 00:00:00,252106995,255962006,252046005,254320007,25223500,254320007
2015-10-16 00:00:00,254296005,266135010,253925995,262868988,35901500,262868988
2015-10-17 00:00:00,262747009,273578003,262367004,270640015,43199600,270640015
2015-10-18 00:00:00,270907013,271667999,260777008,261643005,22434300,261643005
2015-10-19 00:00:00,261860992,264820007,260950989,263437012,25258800,263437012
2015-10-20 00:00:00,263571991,270834991,263226990,269463013,30889800,269463013
2015-10-21 00:00:00,269306000,270769989,263838989,266272003,25637300,266272003
2015-10-22 00:00:00,266496002,276510010,266135010,274023010,37808600,274023010
2015-10-23 00:00:00,273648987,278683990,273542999,276496002,29442500,276496002
2015-10-24 00:00:00,276503998,281705994,276503998,281653992,25942400,281653992
2015-10-25 00:00:00,281445007,294058990,281445007,283679993,45717100,283679993
2015-10-26 00:00:00,283627991,285299988,280510010,285299988,32108800,285299988
2015-10-27 00:00:00,285181000,296212006,285007996,293787994,46331800,293787994
2015-10-28 00:00:00,293703003,306330994,293703003,304618011,50808100,304618011
2015-10-29 00:00:00,304324005,318170013,301822998,313855011,64495900,313855011
2015-10-30 00:00:00,313942993,334169006,313940002,328015015,78305000,328015015
2015-10-31 00:00:00,328511993,332777008,309251007,314165985,48598100,314165985
2015-11-01 00:00:00,315005005,327471985,311881012,325431000,37001100,325431000
2015-11-02 00:00:00,325941986,365359985,323209015,361188995,101918000,361188995
2015-11-03 00:00:00,361872986,417899994,357647003,403416992,206162000,403416992
2015-11-04 00:00:00,403664001,495562012,380548004,411562988,263900000,411562988
2015-11-05 00:00:00,408076996,447561005,374580994,386354004,151824992,386354004
2015-11-06 00:00:00,388046997,395835999,354024994,374470001,122687000,374470001
2015-11-07 00:00:00,374269012,390585999,372433014,386481995,56625100,386481995
2015-11-08 00:00:00,384278015,389894989,368700012,373368011,51817600,373368011
2015-11-09 00:00:00,374324005,385278015,362894989,380256989,68224400,380256989
2015-11-10 00:00:00,379984009,381386993,329108002,336819000,95797904,336819000
2015-11-11 00:00:00,339820007,340584991,300997009,311084015,107070000,311084015
2015-11-12 00:00:00,314079010,345080994,313355988,338152008,78477800,338152008
2015-11-13 00:00:00,338497986,340914001,326075012,336752991,52003000,336752991
2015-11-14 00:00:00,336623993,338181000,329970001,332906006,38612000,332906006
2015-11-15 00:00:00,333050995,334661987,317489990,320165985,44213100,320165985
2015-11-16 00:00:00,319734985,331626007,315904999,330751007,47980100,330751007
2015-11-17 00:00:00,330362000,338350006,329614014,335093994,51001600,335093994
2015-11-18 00:00:00,334592987,336531006,330640015,334589996,43783800,334589996
2015-11-19 00:00:00,334678986,335334015,325273010,326148987,45011100,326148987
2015-11-20 00:00:00,326411011,326472992,312217010,322022003,53152900,322022003
2015-11-21 00:00:00,322092010,328158997,319595001,326927002,28200500,326927002
2015-11-22 00:00:00,326975006,327010010,321259003,324536011,23439400,324536011
2015-11-23 00:00:00,324350006,325118011,321290009,323045990,27478900,323045990
2015-11-24 00:00:00,323014008,323058014,318118011,320045990,29362600,320045990
2015-11-25 00:00:00,320045013,329134003,316769989,328205994,41666900,328205994
2015-11-26 00:00:00,328303009,366756989,328229004,352683990,106105000,352683990
2015-11-27 00:00:00,351860992,363588989,347869995,358041992,55179100,358041992
2015-11-28 00:00:00,357140991,359536011,352171997,357381012,36816600,357381012
2015-11-29 00:00:00,357471985,371938995,355665985,371294006,40409300,371294006
2015-11-30 00:00:00,371437012,382363007,370382996,377321014,71701600,377321014
2015-12-01 00:00:00,377414001,378931000,356562988,362488007,60452200,362488007
2015-12-02 00:00:00,361845001,362231995,349464996,359187012,54160500,359187012
2015-12-03 00:00:00,359330994,370274994,357411987,361045990,50714900,361045990
2015-12-04 00:00:00,361261993,363515991,355756989,363183014,35784100,363183014
2015-12-05 00:00:00,363721008,389785004,363229004,388949005,66282200,388949005
2015-12-06 00:00:00,389554993,402808990,387088989,388782990,77762000,388782990
2015-12-07 00:00:00,389977997,399968994,385411011,395536011,63455800,395536011
2015-12-08 00:00:00,395753998,415562988,389950012,415562988,57801400,415562988
2015-12-09 00:00:00,414441010,423119995,406290985,417562988,90917200,417562988
2015-12-10 00:00:00,417988007,419509003,411548004,415479004,52138900,415479004
2015-12-11 00:00:00,415281006,451937988,415281006,451937988,110944000,451937988
2015-12-12 00:00:00,452334991,469102997,410740997,434997009,131969000,434997009
2015-12-13 00:00:00,431660004,441679993,426268005,433755005,55050600,433755005
2015-12-14 00:00:00,433272003,447141998,430455994,444182007,130496000,444182007
2015-12-15 00:00:00,443877991,465321014,443877991,465321014,83121104,465321014
2015-12-16 00:00:00,465208008,465208008,443851013,454933990,107944000,454933990
2015-12-17 00:00:00,454777008,457859985,448858002,456078003,47978400,456078003
2015-12-18 00:00:00,455846985,465177002,454940002,463615997,60220100,463615997
2015-12-19 00:00:00,463552002,465580994,456765015,462321991,47892700,462321991
2015-12-20 00:00:00,462234009,462644989,434338013,442684998,75409400,442684998
2015-12-21 00:00:00,442838013,444729004,427312012,438639008,77639696,438639008
2015-12-22 00:00:00,437436005,443687988,435515991,436571991,50840400,436571991
2015-12-23 00:00:00,436720001,444528992,436618988,442401001,47161400,442401001
2015-12-24 00:00:00,443091003,458455994,443076996,454984985,57157200,454984985
2015-12-25 00:00:00,454855011,458304993,452075012,455653015,39078500,455653015
2015-12-26 00:00:00,455756012,457489014,405760010,417273987,116166000,417273987
2015-12-27 00:00:00,416514008,424006989,408882996,422822998,53591200,422822998
2015-12-28 00:00:00,423342987,429769012,418480988,422278992,49638600,422278992
2015-12-29 00:00:00,422097992,432983002,420627014,432983002,51596500,432983002
2015-12-30 00:00:00,433299988,434386993,422084015,426619995,46889400,426619995
2015-12-31 00:00:00,425875000,432920990,418734985,430566986,45996600,430566986
2016-01-01 00:00:00,430721008,436246002,427515015,434334015,36278900,434334015
2016-01-02 00:00:00,434622009,436062012,431869995,433437988,30096600,433437988
2016-01-03 00:00:00,433578003,433743011,424705994,430010986,39633800,430010986
2016-01-04 00:00:00,430061005,434516998,429084015,433091003,38477500,433091003
2016-01-05 00:00:00,433069000,434182007,429675995,431959991,34522600,431959991
2016-01-06 00:00:00,431855988,431855988,426341003,429105011,34042500,429105011
2016-01-07 00:00:00,430010986,458765991,429076996,458048004,87562200,458048004
2016-01-08 00:00:00,457537994,462933990,447937988,453230011,56993000,453230011
2016-01-09 00:00:00,453382996,454640015,446889008,447610992,32278000,447610992
2016-01-10 00:00:00,448238007,448308990,440351013,447990997,35995900,447990997
2016-01-11 00:00:00,448697998,450661987,443855011,448428009,40450000,448428009
2016-01-12 00:00:00,448182007,448182007,435690002,435690002,115607000,435690002
2016-01-13 00:00:00,434665009,435186005,424442993,432371002,173888000,432371002
2016-01-14 00:00:00,432287994,433324005,427845001,430306000,43945500,430306000
2016-01-15 00:00:00,430255005,430255005,364330994,364330994,153351008,364330994
2016-01-16 00:00:00,365072998,390557007,354914001,387536011,120352000,387536011
2016-01-17 00:00:00,387152008,390964996,380092010,382299011,45319600,382299011
2016-01-18 00:00:00,381733002,388104004,376665009,387167999,54403900,387167999
2016-01-19 00:00:00,387026001,387730011,378971985,380148987,46819800,380148987
2016-01-20 00:00:00,379739990,425266998,376598999,420230011,121720000,420230011
2016-01-21 00:00:00,419631989,422877014,406299988,410261993,68338000,410261993
2016-01-22 00:00:00,409751007,410410004,375282013,382492004,91546600,382492004
2016-01-23 00:00:00,382433990,394542999,381980988,387490997,56247400,387490997
2016-01-24 00:00:00,388101990,405484985,387510010,402971008,54824800,402971008
2016-01-25 00:00:00,402316986,402316986,388553986,391726013,59062400,391726013
2016-01-26 00:00:00,392002014,397765991,390575012,392153015,58147000,392153015
2016-01-27 00:00:00,392444000,396842987,391782013,394971985,47424400,394971985
2016-01-28 00:00:00,395145996,395502014,379734985,380289001,59247900,380289001
2016-01-29 00:00:00,380108002,384378998,365451996,379473999,86125296,379473999
2016-01-30 00:00:00,378864990,380916992,376490997,378255005,30284400,378255005
2016-01-31 00:00:00,378292999,380346985,367834991,368766998,37894300,368766998
2016-02-01 00:00:00,369350006,378071991,367957001,373056000,51656700,373056000
2016-02-02 00:00:00,372920013,375882996,372920013,374447998,40378700,374447998
2016-02-03 00:00:00,374645996,374950012,368045013,369949005,45933400,369949005
2016-02-04 00:00:00,370174011,391608002,369993011,389593994,69285504,389593994
2016-02-05 00:00:00,388898010,391093994,385571991,386549011,43825000,386549011
2016-02-06 00:00:00,386588989,386631012,372386993,376522003,49249300,376522003
2016-02-07 00:00:00,376514008,380871002,374903015,376619995,37076300,376619995
2016-02-08 00:00:00,376756989,379878998,373334015,373446991,47671100,373446991
2016-02-09 00:00:00,373423004,377246002,372898010,376028992,55318500,376028992
2016-02-10 00:00:00,376145996,385483002,375782990,381648987,85130896,381648987
2016-02-11 00:00:00,382114014,383130005,376398987,379653992,74375600,379653992
2016-02-12 00:00:00,379686005,384954010,379600006,384263000,67042800,384263000
2016-02-13 00:00:00,384640991,391859985,384640991,391859985,61911700,391859985
2016-02-14 00:00:00,392932007,407230011,392932007,407230011,74469800,407230011
2016-02-15 00:00:00,407567993,410381012,397748993,400184998,74070496,400184998
2016-02-16 00:00:00,401432007,408945007,401432007,407488007,73093104,407488007
2016-02-17 00:00:00,407656006,421166992,406783997,416321991,83193600,416321991
2016-02-18 00:00:00,416571991,425996002,415638000,422372986,76752600,422372986
2016-02-19 00:00:00,422730011,423104004,417604004,420785004,55711300,420785004
2016-02-20 00:00:00,421601013,441984009,421601013,437164001,93992096,437164001
2016-02-21 00:00:00,437773010,448045990,429076996,438798004,89820704,438798004
2016-02-22 00:00:00,438989014,439045013,432916992,437747986,85385200,437747986
2016-02-23 00:00:00,438255005,439858002,417821014,420735992,85244896,420735992
2016-02-24 00:00:00,420955994,425549988,413907013,424954987,67743696,424954987
2016-02-25 00:00:00,425036987,427718994,420415009,424544006,70798000,424544006
2016-02-26 00:00:00,424628998,432152008,421619995,432152008,61486000,432152008
2016-02-27 00:00:00,432838989,434230988,428102997,432519012,41893600,432519012
2016-02-28 00:00:00,432571014,435683014,423820007,433503998,53033400,433503998
2016-02-29 00:00:00,433437988,441506989,431692993,437696991,60694700,437696991
2016-03-01 00:00:00,437916992,439653015,432319000,435122986,74895800,435122986
2016-03-02 00:00:00,435131012,435916992,423989014,423989014,74955296,423989014
2016-03-03 00:00:00,423911987,425372986,419411011,421651001,100484000,421651001
2016-03-04 00:00:00,421835999,425178009,410938995,410938995,90856096,410938995
2016-03-05 00:00:00,410781006,411256989,394035004,400570007,135384992,400570007
2016-03-06 00:00:00,400524994,411907013,395778015,407707001,91212496,407707001
2016-03-07 00:00:00,407756989,415916992,406308990,414321014,85762400,414321014
2016-03-08 00:00:00,414464996,416243011,411093994,413971985,70311696,413971985
2016-03-09 00:00:00,413894012,416032013,411605988,414859985,70012304,414859985
2016-03-10 00:00:00,414743988,417511993,413251007,417131012,81022896,417131012
2016-03-11 00:00:00,417238007,423925995,417013000,421690002,73969696,421690002
2016-03-12 00:00:00,421605011,421795013,410093994,411623993,92712896,411623993
2016-03-13 00:00:00,411648010,416604004,411641998,414065002,74322800,414065002
2016-03-14 00:00:00,414200989,416683990,414200989,416437988,95259400,416437988
2016-03-15 00:00:00,416388000,418131012,414984985,416829987,66781700,416829987
2016-03-16 00:00:00,416888000,417686005,415911987,417010986,65185800,417010986
2016-03-17 00:00:00,417889008,420997009,417889008,420621002,83528600,420621002
2016-03-18 00:00:00,420546997,420546997,406136993,409548004,104940000,409548004
2016-03-19 00:00:00,409265015,410984009,407230011,410444000,58423000,410444000
2016-03-20 00:00:00,410401001,414625000,410401001,413755005,45947900,413755005
2016-03-21 00:00:00,413417999,413417999,410381012,413307007,61655400,413307007
2016-03-22 00:00:00,413131989,418375000,412531006,418088989,66813300,418088989
2016-03-23 00:00:00,418161011,419268005,417364014,418040985,61444200,418040985
2016-03-24 00:00:00,418424011,418679993,415485992,416394012,68346704,416394012
2016-03-25 00:00:00,416507996,418079987,415558014,417177002,52560000,417177002
2016-03-26 00:00:00,417364990,418987000,416259003,417945007,44650400,417945007
2016-03-27 00:00:00,418140015,428796997,417710999,426765015,71229400,426765015
2016-03-28 00:00:00,426548004,426856995,423292999,424230988,68522800,424230988
2016-03-29 00:00:00,424303986,426203003,412681000,416515991,75411504,416515991
2016-03-30 00:00:00,416834015,416834015,412496002,414816010,66034100,414816010
2016-03-31 00:00:00,415256989,418368988,415256989,416729004,60215200,416729004
2016-04-01 00:00:00,416760010,418173004,415830994,417959991,51235700,417959991
2016-04-02 00:00:00,418421997,422080994,418421997,420872986,45681200,420872986
2016-04-03 00:00:00,421173004,421579987,419696991,420903992,38053700,420903992
2016-04-04 00:00:00,421299011,422342987,419601013,421444000,50634300,421444000
2016-04-05 00:00:00,421016998,424256989,420614014,424029999,60718000,424029999
2016-04-06 00:00:00,424283997,424527008,422729004,423412994,59091000,423412994
2016-04-07 00:00:00,423619995,423657013,420518005,422744995,57858600,422744995
2016-04-08 00:00:00,422907013,425360992,419635010,420348999,63454700,420348999
