date;Op;Hi;Lo;Vo;OT
2015-11-10 00:00:00;379984009;381386993;329108002;95797904;336819000
2015-11-11 00:00:00;339820007;340584991;300997009;107070000;311084015
2015-11-12 00:00:00;314079010;345080994;313355988;78477800;338152008
2015-11-13 00:00:00;338497986;340914001;326075012;52003000;336752991
2015-11-14 00:00:00;336623993;338181000;329970001;38612000;332906006
2015-11-15 00:00:00;333050995;334661987;317489990;44213100;320165985
2015-11-16 00:00:00;319734985;331626007;315904999;47980100;330751007
2015-11-17 00:00:00;330362000;338350006;329614014;51001600;335093994
2015-11-18 00:00:00;334592987;336531006;330640015;43783800;334589996
2015-11-19 00:00:00;334678986;335334015;325273010;45011100;326148987
2015-11-20 00:00:00;326411011;326472992;312217010;53152900;322022003
2015-11-21 00:00:00;322092010;328158997;319595001;28200500;326927002
2015-11-22 00:00:00;326975006;327010010;321259003;23439400;324536011
2015-11-23 00:00:00;324350006;325118011;321290009;27478900;323045990
2015-11-24 00:00:00;323014008;323058014;318118011;29362600;320045990
2015-11-25 00:00:00;320045013;329134003;316769989;41666900;328205994
2015-11-26 00:00:00;328303009;366756989;328229004;106105000;352683990
2015-11-27 00:00:00;351860992;363588989;347869995;55179100;358041992
2015-11-28 00:00:00;357140991;359536011;352171997;36816600;357381012
2015-11-29 00:00:00;357471985;371938995;355665985;40409300;371294006
2015-11-30 00:00:00;371437012;382363007;370382996;71701600;377321014
2015-12-01 00:00:00;377414001;378931000;356562988;60452200;362488007
2015-12-02 00:00:00;361845001;362231995;349464996;54160500;359187012
2015-12-03 00:00:00;359330994;370274994;357411987;50714900;361045990
2015-12-04 00:00:00;361261993;363515991;355756989;35784100;363183014
2015-12-05 00:00:00;363721008;389785004;363229004;66282200;388949005
2015-12-06 00:00:00;389554993;402808990;387088989;77762000;388782990
2015-12-07 00:00:00;389977997;399968994;385411011;63455800;395536011
2015-12-08 00:00:00;395753998;415562988;389950012;57801400;415562988
2015-12-09 00:00:00;414441010;423119995;406290985;90917200;417562988
2015-12-10 00:00:00;417988007;419509003;411548004;52138900;415479004
2015-12-11 00:00:00;415281006;451937988;415281006;110944000;451937988
2015-12-12 00:00:00;452334991;469102997;410740997;131969000;434997009
2015-12-13 00:00:00;431660004;441679993;426268005;55050600;433755005
2015-12-14 00:00:00;433272003;447141998;430455994;130496000;444182007
2015-12-15 00:00:00;443877991;465321014;443877991;83121104;465321014
2015-12-16 00:00:00;465208008;465208008;443851013;107944000;454933990
2015-12-17 00:00:00;454777008;457859985;448858002;47978400;456078003
2015-12-18 00:00:00;455846985;465177002;454940002;60220100;463615997
2015-12-19 00:00:00;463552002;465580994;456765015;47892700;462321991
2015-12-20 00:00:00;462234009;462644989;434338013;75409400;442684998
2015-12-21 00:00:00;442838013;444729004;427312012;77639696;438639008
2015-12-22 00:00:00;437436005;443687988;435515991;50840400;436571991
2015-12-23 00:00:00;436720001;444528992;436618988;47161400;442401001
2015-12-24 00:00:00;443091003;458455994;443076996;57157200;454984985
2015-12-25 00:00:00;454855011;458304993;452075012;39078500;455653015
2015-12-26 00:00:00;455756012;457489014;405760010;116166000;417273987
2015-12-27 00:00:00;416514008;424006989;408882996;53591200;422822998
2015-12-28 00:00:00;423342987;429769012;418480988;49638600;422278992
2015-12-29 00:00:00;422097992;432983002;420627014;51596500;432983002
2015-12-30 00:00:00;433299988;434386993;422084015;46889400;426619995
2015-12-31 00:00:00;425875000;432920990;418734985;45996600;430566986
2016-01-01 00:00:00;430721008;436246002;427515015;36278900;434334015
2016-01-02 00:00:00;434622009;436062012;431869995;30096600;433437988
2016-01-03 00:00:00;433578003;433743011;424705994;39633800;430010986
2016-01-04 00:00:00;430061005;434516998;429084015;38477500;433091003
2016-01-05 00:00:00;433069000;434182007;429675995;34522600;431959991
2016-01-06 00:00:00;431855988;431855988;426341003;34042500;429105011
2016-01-07 00:00:00;430010986;458765991;429076996;87562200;458048004
2016-01-08 00:00:00;457537994;462933990;447937988;56993000;453230011
2016-01-09 00:00:00;453382996;454640015;446889008;32278000;447610992
2016-01-10 00:00:00;448238007;448308990;440351013;35995900;447990997
2016-01-11 00:00:00;448697998;450661987;443855011;40450000;448428009
2016-01-12 00:00:00;448182007;448182007;435690002;115607000;435690002
2016-01-13 00:00:00;434665009;435186005;424442993;173888000;432371002
2016-01-14 00:00:00;432287994;433324005;427845001;43945500;430306000
2016-01-15 00:00:00;430255005;430255005;364330994;153351008;364330994
2016-01-16 00:00:00;365072998;390557007;354914001;120352000;387536011
2016-01-17 00:00:00;387152008;390964996;380092010;45319600;382299011
2016-01-18 00:00:00;381733002;388104004;376665009;54403900;387167999
2016-01-19 00:00:00;387026001;387730011;378971985;46819800;380148987
2016-01-20 00:00:00;379739990;425266998;376598999;121720000;420230011
2016-01-21 00:00:00;419631989;422877014;406299988;68338000;410261993
2016-01-22 00:00:00;409751007;410410004;375282013;91546600;382492004
2016-01-23 00:00:00;382433990;394542999;381980988;56247400;387490997
2016-01-24 00:00:00;388101990;405484985;387510010;54824800;402971008
2016-01-25 00:00:00;402316986;402316986;388553986;59062400;391726013
2016-01-26 00:00:00;392002014;397765991;390575012;58147000;392153015
2016-01-27 00:00:00;392444000;396842987;391782013;47424400;394971985
2016-01-28 00:00:00;395145996;395502014;379734985;59247900;380289001
2016-01-29 00:00:00;380108002;384378998;365451996;86125296;379473999
2016-01-30 00:00:00;378864990;380916992;376490997;30284400;378255005
2016-01-31 00:00:00;378292999;380346985;367834991;37894300;368766998
2016-02-01 00:00:00;369350006;378071991;367957001;51656700;373056000
2016-02-02 00:00:00;372920013;375882996;372920013;40378700;374447998
2016-02-03 00:00:00;374645996;374950012;368045013;45933400;369949005
2016-02-04 00:00:00;370174011;391608002;369993011;69285504;389593994
2016-02-05 00:00:00;388898010;391093994;385571991;43825000;386549011
2016-02-06 00:00:00;386588989;386631012;372386993;49249300;376522003
2016-02-07 00:00:00;376514008;380871002;374903015;37076300;376619995
2016-02-08 00:00:00;376756989;379878998;373334015;47671100;373446991
2016-02-09 00:00:00;373423004;377246002;372898010;55318500;376028992
2016-02-10 00:00:00;376145996;385483002;375782990;85130896;381648987
2016-02-11 00:00:00;382114014;383130005;376398987;74375600;379653992
2016-02-12 00:00:00;379686005;384954010;379600006;67042800;384263000
2016-02-13 00:00:00;384640991;391859985;384640991;61911700;391859985
2016-02-14 00:00:00;392932007;407230011;392932007;74469800;407230011
2016-02-15 00:00:00;407567993;410381012;397748993;74070496;400184998
2016-02-16 00:00:00;401432007;408945007;401432007;73093104;407488007
2016-02-17 00:00:00;407656006;421166992;406783997;83193600;416321991
2016-02-18 00:00:00;416571991;425996002;415638000;76752600;422372986
2016-02-19 00:00:00;422730011;423104004;417604004;55711300;420785004
2016-02-20 00:00:00;421601013;441984009;421601013;93992096;437164001
2016-02-21 00:00:00;437773010;448045990;429076996;89820704;438798004
2016-02-22 00:00:00;438989014;439045013;432916992;85385200;437747986
2016-02-23 00:00:00;438255005;439858002;417821014;85244896;420735992
2016-02-24 00:00:00;420955994;425549988;413907013;67743696;424954987
2016-02-25 00:00:00;425036987;427718994;420415009;70798000;424544006
2016-02-26 00:00:00;424628998;432152008;421619995;61486000;432152008
2016-02-27 00:00:00;432838989;434230988;428102997;41893600;432519012
2016-02-28 00:00:00;432571014;435683014;423820007;53033400;433503998
2016-02-29 00:00:00;433437988;441506989;431692993;60694700;437696991
2016-03-01 00:00:00;437916992;439653015;432319000;74895800;435122986
2016-03-02 00:00:00;435131012;435916992;423989014;74955296;423989014
2016-03-03 00:00:00;423911987;425372986;419411011;100484000;421651001
2016-03-04 00:00:00;421835999;425178009;410938995;90856096;410938995
2016-03-05 00:00:00;410781006;411256989;394035004;135384992;400570007
2016-03-06 00:00:00;400524994;411907013;395778015;91212496;407707001
2016-03-07 00:00:00;407756989;415916992;406308990;85762400;414321014
2016-03-08 00:00:00;414464996;416243011;411093994;70311696;413971985
2016-03-09 00:00:00;413894012;416032013;411605988;70012304;414859985
2016-03-10 00:00:00;414743988;417511993;413251007;81022896;417131012
2016-03-11 00:00:00;417238007;423925995;417013000;73969696;421690002
2016-03-12 00:00:00;421605011;421795013;410093994;92712896;411623993
2016-03-13 00:00:00;411648010;416604004;411641998;74322800;414065002
2016-03-14 00:00:00;414200989;416683990;414200989;95259400;416437988
2016-03-15 00:00:00;416388000;418131012;414984985;66781700;416829987
2016-03-16 00:00:00;416888000;417686005;415911987;65185800;417010986
2016-03-17 00:00:00;417889008;420997009;417889008;83528600;420621002
2016-03-18 00:00:00;420546997;420546997;406136993;104940000;409548004
2016-03-19 00:00:00;409265015;410984009;407230011;58423000;410444000
2016-03-20 00:00:00;410401001;414625000;410401001;45947900;413755005
2016-03-21 00:00:00;413417999;413417999;410381012;61655400;413307007
2016-03-22 00:00:00;413131989;418375000;412531006;66813300;418088989
2016-03-23 00:00:00;418161011;419268005;417364014;61444200;418040985
2016-03-24 00:00:00;418424011;418679993;415485992;68346704;416394012
2016-03-25 00:00:00;416507996;418079987;415558014;52560000;417177002
2016-03-26 00:00:00;417364990;418987000;416259003;44650400;417945007
2016-03-27 00:00:00;418140015;428796997;417710999;71229400;426765015
2016-03-28 00:00:00;426548004;426856995;423292999;68522800;424230988
2016-03-29 00:00:00;424303986;426203003;412681000;75411504;416515991
2016-03-30 00:00:00;416834015;416834015;412496002;66034100;414816010
2016-03-31 00:00:00;415256989;418368988;415256989;60215200;416729004
2016-04-01 00:00:00;416760010;418173004;415830994;51235700;417959991
2016-04-02 00:00:00;418421997;422080994;418421997;45681200;420872986
2016-04-03 00:00:00;421173004;421579987;419696991;38053700;420903992
2016-04-04 00:00:00;421299011;422342987;419601013;50634300;421444000
2016-04-05 00:00:00;421016998;424256989;420614014;60718000;424029999
2016-04-06 00:00:00;424283997;424527008;422729004;59091000;423412994
2016-04-07 00:00:00;423619995;423657013;420518005;57858600;422744995
2016-04-08 00:00:00;422907013;425360992;419635010;63454700;420348999
2016-04-09 00:00:00;420811005;420890991;416515015;49792700;419411011
2016-04-10 00:00:00;419592010;422434998;419256989;73478600;421563995
2016-04-11 00:00:00;421872009;422739014;420532990;50747500;422483002
2016-04-12 00:00:00;422842987;427277008;422842987;70728800;425190002
2016-04-13 00:00:00;425631989;426657990;422915985;69060400;423734009
2016-04-14 00:00:00;423934998;425371002;423013000;45281000;424282013
2016-04-15 00:00:00;424427002;429928009;424427002;54801500;429713013
2016-04-16 00:00:00;429575012;432625000;428984009;39392800;430571991
2016-04-17 00:00:00;430635986;431371002;426079010;52125900;427398987
2016-04-18 00:00:00;427610992;429273987;427085999;55670900;428591003
2016-04-19 00:00:00;428703003;436019989;428104004;52810500;435509003
2016-04-20 00:00:00;435324005;443053986;434406006;72890096;441389008
2016-04-21 00:00:00;441415985;450548004;440951996;68204704;449424988
2016-04-22 00:00:00;449687988;449809998;444149994;58804400;445737000
2016-04-23 00:00:00;445860992;450282013;444330994;50485400;450282013
2016-04-24 00:00:00;450559998;460145996;448928009;68198400;458554993
2016-04-25 00:00:00;459121002;466619995;453592010;87091800;461425995
2016-04-26 00:00:00;461648010;467964996;461621002;78971904;466088989
2016-04-27 00:00:00;466261993;467079010;444134003;93564896;444687012
2016-04-28 00:00:00;445037994;449550995;436649994;74064704;449010986
2016-04-29 00:00:00;449407990;455384003;446016998;49258500;455096985
2016-04-30 00:00:00;455178009;455587006;447696991;69322600;448317993
2016-05-01 00:00:00;448484009;452479004;447927002;40660100;451875000
2016-05-02 00:00:00;451933014;452445007;441776001;92127000;444669006
2016-05-03 00:00:00;444726990;451096985;442617004;59366400;450303986
2016-05-04 00:00:00;450183014;450377991;445630005;50407300;446721985
2016-05-05 00:00:00;446710999;448506012;445882996;50440800;447976013
2016-05-06 00:00:00;447941986;461375000;447067993;72796800;459602997
2016-05-07 00:00:00;459639008;460674988;457324005;38364500;458536011
2016-05-08 00:00:00;458428986;459416992;455983002;40315000;458548004
2016-05-09 00:00:00;458205994;462480988;456531006;55493100;460483002
2016-05-10 00:00:00;460518005;461928986;448954010;58956100;450894989
2016-05-11 00:00:00;450864014;454575989;450864014;50605200;452727997
2016-05-12 00:00:00;452446991;454949005;449250000;59849300;454765991
2016-05-13 00:00:00;454850006;457054993;453453003;60845000;455670013
2016-05-14 00:00:00;455822998;456835999;454786011;37209000;455670990
2016-05-15 00:00:00;455759003;458691986;455459015;28514000;457567993
2016-05-16 00:00:00;457585999;458200012;452945007;59171500;454162994
2016-05-17 00:00:00;454009003;455071991;453605011;64100300;453782990
2016-05-18 00:00:00;453691010;455997986;453299011;86850096;454618988
2016-05-19 00:00:00;454523987;454632996;438714996;96027400;438714996
2016-05-20 00:00:00;437792999;444053986;437389008;81987904;442675995
2016-05-21 00:00:00;442966003;443778015;441705994;42762300;443187988
2016-05-22 00:00:00;443217987;443427002;439035004;39657600;439322998
2016-05-23 00:00:00;439347992;444345001;438822998;50582500;444154999
2016-05-24 00:00:00;444290985;447100006;443929993;65783100;445980988
2016-05-25 00:00:00;446062012;450298004;446062012;65231000;449598999
2016-05-26 00:00:00;449671997;453644012;447895996;65203800;453384003
2016-05-27 00:00:00;453520996;478148987;453520996;164780992;473463989
2016-05-28 00:00:00;473028992;533473022;472699005;181199008;530039978
2016-05-29 00:00:00;527476990;553960022;512179016;148736992;526232971
2016-05-30 00:00:00;528471008;544348999;522963013;87958704;533864014
2016-05-31 00:00:00;534190979;546617981;520661987;138450000;531385986
2016-06-01 00:00:00;531106995;543080017;525635986;86061800;536919983
2016-06-02 00:00:00;536515015;540351990;533078003;60378200;537971985
2016-06-03 00:00:00;537682007;574638000;536919983;122020000;569193970
2016-06-04 00:00:00;569705017;590132019;564237976;94925296;572726990
2016-06-05 00:00:00;573307983;582807983;569177979;68874096;574976990
2016-06-06 00:00:00;574601990;586469971;574601990;72138896;585536987
2016-06-07 00:00:00;585445007;590258972;567513977;107770000;576596985
2016-06-08 00:00:00;577166992;582838989;573130005;80265800;581645020
2016-06-09 00:00:00;582203003;582203003;570950989;71301000;574630005
2016-06-10 00:00:00;575836975;579127014;573325012;66991900;577469971
2016-06-11 00:00:00;578674011;607116028;578674011;82357000;606726990
2016-06-12 00:00:00;609684021;684843994;607039001;277084992;672783997
2016-06-13 00:00:00;671653992;716004028;664487000;243295008;704375977
2016-06-14 00:00:00;704504028;704504028;662804016;186694000;685559021
2016-06-15 00:00:00;685684998;696302979;672560974;99223800;694468994
2016-06-16 00:00:00;696523010;773721985;696523010;271633984;766307983
2016-06-17 00:00:00;768487000;775356018;716556030;363320992;748908997
2016-06-18 00:00:00;748755981;777989990;733929016;252718000;756226990
2016-06-19 00:00:00;756687988;766620972;745627991;136184992;763781006
2016-06-20 00:00:00;763927002;764083984;732726990;174511008;737226013
2016-06-21 00:00:00;735882996;735882996;639070007;309944000;666651978
2016-06-22 00:00:00;665914978;678669983;587482971;266392992;596116028
2016-06-23 00:00:00;597442993;629327026;558138977;253462000;623976990
2016-06-24 00:00:00;625575012;681726990;625271973;224316992;665299011
2016-06-25 00:00:00;665281006;691731018;646559021;126656000;665122986
2016-06-26 00:00:00;665931030;665979980;616934021;109225000;629367004
2016-06-27 00:00:00;629348999;655275024;620523987;122134000;655275024
2016-06-28 00:00:00;658101990;659247986;637773010;138384992;647000977
2016-06-29 00:00:00;644122009;644682007;628283997;142456000;639890015
